,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,is_white,is_red
3635,-1.092997192,-0.48598737,-0.199290655,-0.931358306,-0.400024622,0.25159303,-0.261541951,-1.399484451,0.886755454,-0.341263667,0.745888854,0.566479775,-0.566479775
3636,0.300769679,-1.035379797,0.919799901,1.200378161,-0.058124178,1.434259462,0.38016795,0.766892653,-0.427310466,-0.408071693,-0.418757944,0.566479775,-0.566479775
3637,0.0684752,-0.730161782,0.360254623,1.848258852,0.198301156,0.983719869,1.342732801,1.031084983,-2.054249225,-1.009343927,-1.250648514,0.566479775,-0.566479775
3638,0.61049565,-0.30285656,-0.199290655,1.618365704,-0.286057807,-0.255264013,-0.047638651,1.196205189,0.19843521,-1.076151953,-0.668325115,0.566479775,-0.566479775
3639,-0.473545249,-0.119725751,1.059686221,2.119950755,0.198301156,-0.198946563,1.021877851,1.334906162,-0.239586763,0.193200541,-1.250648514,0.566479775,-0.566479775
3640,0.145906693,-1.0964234,-0.129347495,1.722862589,-0.00114077,0.138958132,0.932751475,1.179693168,-1.991674658,-0.608495771,-1.500215685,0.566479775,-0.566479775
3641,0.223338186,-0.363900164,0.080481984,0.468899961,-0.2290744,0.645815174,1.146654776,0.898988818,0.949330022,0.393624619,-0.335568887,0.566479775,-0.566479775
3642,-0.705839728,-0.241812957,-0.199290655,-0.701465158,-0.2290744,0.138958132,0.469294325,-1.690096014,0.010711507,-0.474879719,1.99372471,0.566479775,-0.566479775
3643,-0.550976742,-0.058682148,0.010538824,-0.931358306,-0.428516326,0.476862827,0.077138274,-1.531580616,-0.990481575,-1.076151953,1.41140131,0.566479775,-0.566479775
3644,0.145906693,-0.730161782,0.080481984,-0.722364535,-0.314549511,0.026323233,-0.261541951,-0.521044955,1.26220286,0.126392515,0.745888854,0.566479775,-0.566479775
3645,0.378201171,-0.363900164,0.080481984,0.25990619,-0.542483141,0.082640682,0.7010229,0.13943587,1.074479157,0.594048697,0.163565455,0.566479775,-0.566479775
3646,-0.241250771,-0.547030973,1.059686221,0.615195601,-0.400024622,0.307910479,0.718848175,0.449861857,-0.427310466,0.126392515,-0.917892286,0.566479775,-0.566479775
3647,0.145906693,-0.913292591,-0.059404336,1.890057606,-0.314549511,0.476862827,1.378383351,1.295277312,-0.740183305,-0.207647615,-1.0842704,0.566479775,-0.566479775
3648,0.61049565,-0.547030973,-0.339176975,0.886887504,-0.570974844,-0.874755953,-0.546746352,-0.204014159,-1.428503549,-1.142959979,0.57951074,0.566479775,-0.566479775
3649,-0.008956293,1.589495134,-0.828779093,0.928686258,0.397743082,-0.536851258,1.039703126,0.799916694,-1.178205278,0.059584489,-1.167459457,0.566479775,-0.566479775
3650,2.468851477,1.436886126,2.038890458,-0.596968272,0.568693304,-1.10002575,-1.634088128,1.757613889,-0.364735899,1.061704879,-1.250648514,-1.765288089,1.765288089
3651,-0.550976742,-0.058682148,-0.129347495,-0.346175747,-0.570974844,0.195275581,-0.493270526,-1.452322917,0.19843521,0.660856723,1.660968481,0.566479775,-0.566479775
3652,-0.78327122,-0.424943767,0.010538824,0.176308682,-0.2290744,0.92740242,0.772324,-0.61351227,-0.05186306,0.460432645,0.413132626,0.566479775,-0.566479775
3653,0.61049565,-0.608074576,0.080481984,-0.889559552,-0.343041215,-0.142629114,-0.261541951,-1.429206088,-1.178205278,-0.675303797,1.660968481,0.566479775,-0.566479775
3654,-0.086387785,-0.48598737,-0.898722253,0.573396847,-0.143599289,1.265307115,1.271431701,0.436652241,-0.364735899,-0.074031563,-0.668325115,0.566479775,-0.566479775
3655,2.081694013,1.772625943,-0.549006454,-0.638767026,0.597185008,-1.381612996,-1.473660653,0.898988818,-0.802757872,0.260008567,-0.917892286,-1.765288089,1.765288089
3656,-0.550976742,0.002361455,0.290311463,1.158579407,-0.115107585,1.265307115,2.340948202,1.22922923,1.387351996,0.126392515,-1.001081343,0.566479775,-0.566479775
3657,1.152516099,2.199931164,-0.549006454,-0.617867649,4.84244886,-1.437930445,-1.794515603,1.460397518,0.636457184,0.460432645,-1.250648514,-1.765288089,1.765288089
3658,1.229947592,0.490710279,-0.758835933,-0.617867649,1.024560563,0.138958132,-0.493270526,1.17308836,-0.177012196,-0.074031563,-1.0842704,-1.765288089,1.765288089
3659,-0.860702713,0.246535867,-1.248438052,-0.32527637,0.112826044,-0.198946563,-0.047638651,-0.408763214,-0.927907008,-1.276576031,-1.0842704,0.566479775,-0.566479775
3660,0.223338186,-0.669118179,1.19957254,0.468899961,-0.200582696,1.715846708,1.663587751,-0.190804542,-0.489885034,-1.543808135,0.496321683,0.566479775,-0.566479775
3661,-0.938134206,-0.852248988,-0.409120134,0.280805567,-0.200582696,-0.480533809,-0.404144151,-0.620117078,-0.427310466,-0.742111823,0.413132626,0.566479775,-0.566479775
3662,-0.628408235,-0.48598737,-0.688892773,-0.074483844,-0.542483141,-0.42421636,0.2732163,-0.091732419,0.448733481,-1.410192083,-0.335568887,0.566479775,-0.566479775
3663,-1.092997192,-0.669118179,-0.758835933,-0.826861421,-0.343041215,-0.536851258,-0.101114476,-1.089058463,0.511308048,0.260008567,0.413132626,0.566479775,-0.566479775
3664,-0.241250771,-0.363900164,-0.129347495,-0.805962044,-0.257566104,0.871084971,0.291041575,-0.95035749,0.824180887,-1.009343927,0.496321683,0.566479775,-0.566479775
3665,-0.628408235,-0.974336194,-0.059404336,-0.805962044,-0.200582696,0.307910479,0.201915199,-0.421972831,2.388545078,0.928088827,-0.086001716,0.566479775,-0.566479775
3666,0.145906693,2.016800355,-1.388324371,-0.805962044,3.702780712,-1.437930445,-1.687563953,0.436652241,1.074479157,0.059584489,-0.834703229,-1.765288089,1.765288089
3667,0.533064157,0.734884691,0.010538824,-0.283477615,-0.656449956,0.533180276,0.397993225,-1.148501738,-0.239586763,-0.608495771,1.910535653,0.566479775,-0.566479775
3668,-0.008956293,0.368623073,2.108833618,1.116780652,-0.428516326,2.222703751,1.307082251,0.9650369,-0.86533244,-0.274455641,-1.583404743,0.566479775,-0.566479775
3669,0.378201171,-0.180769354,-0.409120134,0.489799339,-0.713433363,-0.42421636,-0.457619976,-0.091732419,-0.552459602,-0.207647615,-0.086001716,0.566479775,-0.566479775
3670,0.223338186,0.368623073,-0.968665413,-0.805962044,0.654168415,-0.367898911,-1.028028777,0.601772447,0.761606319,0.326816593,-0.917892286,-1.765288089,1.765288089
3671,-1.944743612,0.70436289,-0.968665413,-0.743263912,-0.570974844,0.138958132,-0.172415576,-2.383600879,-0.05186306,1.997017243,2.908804337,0.566479775,-0.566479775
3672,-0.938134206,-0.363900164,-0.339176975,2.099051378,-0.570974844,0.026323233,0.326692125,-0.197409351,-0.177012196,-0.608495771,2.076913767,0.566479775,-0.566479775
3673,-1.635017641,-0.241812957,-0.129347495,-0.659666404,-0.2290744,0.533180276,0.611896525,-1.729724863,0.448733481,-0.474879719,1.41140131,0.566479775,-0.566479775
3674,-0.086387785,-0.424943767,-0.549006454,1.492969441,-0.343041215,0.983719869,0.041487724,0.85275516,-1.115630711,0.193200541,-0.418757944,0.566479775,-0.566479775
3675,-1.170428684,-0.730161782,-0.479063294,-0.910458929,-0.172090993,3.743274878,1.057528401,-1.217852224,1.387351996,0.594048697,0.496321683,0.566479775,-0.566479775
3676,0.533064157,-0.791205385,0.500140943,-0.722364535,0.027350933,-0.536851258,0.397993225,-0.963567107,-1.053056143,-0.074031563,0.329943569,0.566479775,-0.566479775
3677,1.384810578,0.368623073,0.779913582,-0.638767026,0.340759674,-0.086311665,-1.241932077,-0.12475646,-0.114437628,0.460432645,1.41140131,-1.765288089,1.765288089
3678,-0.241250771,-0.119725751,-0.129347495,-0.764163289,-0.570974844,-0.142629114,0.023662449,-0.656443524,0.135860643,-0.341263667,0.413132626,0.566479775,-0.566479775
3679,-0.473545249,-0.669118179,-0.129347495,1.973655115,-0.143599289,0.138958132,0.041487724,1.212717209,-1.115630711,0.059584489,-1.250648514,0.566479775,-0.566479775
3680,-0.628408235,0.002361455,-0.618949614,0.176308682,-0.485499733,0.364227928,0.4871196,-0.091732419,-0.177012196,0.794472775,-0.418757944,0.566479775,-0.566479775
3681,-1.092997192,-0.48598737,-0.129347495,-0.596968272,-0.627958252,2.504290996,0.23756575,-1.47874215,-0.114437628,-1.009343927,0.829077911,0.566479775,-0.566479775
3682,0.145906693,-0.058682148,-0.409120134,2.119950755,-0.200582696,2.053751403,1.681413026,1.450490306,-0.990481575,0.994896853,-0.834703229,0.566479775,-0.566479775
3683,-0.008956293,-1.0964234,-0.409120134,0.343503699,-0.058124178,0.589497725,1.930966877,0.634796488,1.01190459,0.126392515,-0.335568887,0.566479775,-0.566479775
3684,-0.241250771,-0.547030973,-0.129347495,-0.283477615,-0.058124178,-0.42421636,0.005837174,-0.223828584,-1.428503549,-1.009343927,-0.917892286,0.566479775,-0.566479775
3685,-1.402723163,1.52845153,-1.73804017,0.322604322,-0.314549511,0.307910479,0.5584207,-0.091732419,0.761606319,0.260008567,-0.668325115,0.566479775,-0.566479775
3686,-0.705839728,-0.913292591,-0.269233815,-0.764163289,-0.969858696,-0.142629114,0.754498725,-1.313621944,-0.114437628,0.727664749,0.745888854,0.566479775,-0.566479775
3687,0.61049565,-0.669118179,0.220368304,0.782390618,-0.343041215,1.265307115,1.253606426,0.766892653,-0.802757872,0.193200541,-0.834703229,0.566479775,-0.566479775
3688,-0.473545249,-0.669118179,-0.129347495,1.973655115,-0.143599289,0.138958132,0.041487724,1.212717209,-1.115630711,0.059584489,-1.250648514,0.566479775,-0.566479775
3689,0.378201171,0.9180155,-0.409120134,-0.743263912,0.169809452,-1.212660648,-1.509311203,0.634796488,1.074479157,0.727664749,-0.751514172,-1.765288089,1.765288089
3690,0.455632664,-0.119725751,0.849856742,-0.576068895,1.366461008,-1.268978097,-1.758865053,0.872569585,0.699031751,1.662977113,0.413132626,-1.765288089,1.765288089
3691,-0.163819278,1.589495134,-0.129347495,-0.199880107,0.340759674,-0.593168708,-0.101114476,1.473607135,0.511308048,4.268490126,-0.25237983,-1.765288089,1.765288089
3692,-1.247860177,-0.974336194,1.829060978,-0.879109863,-0.627958252,-0.086311665,0.23756575,-1.597628698,1.825373969,0.460432645,1.245023196,0.566479775,-0.566479775
3693,0.378201171,1.040102706,-0.269233815,-0.701465158,0.882102045,-0.42421636,-1.099329877,1.097133065,1.26220286,1.395745009,-1.0842704,-1.765288089,1.765288089
3694,-0.473545249,-1.279554209,-0.129347495,-0.116282598,0.055842637,0.92740242,0.2732163,-0.025684336,1.825373969,-0.541687745,-0.169190773,0.566479775,-0.566479775
3695,-0.473545249,-0.608074576,-0.339176975,1.012283767,-0.257566104,1.321624564,1.841840502,0.905593626,-1.115630711,-0.541687745,-1.417026628,0.566479775,-0.566479775
3696,-0.318682264,-0.363900164,-0.199290655,1.346673801,-0.115107585,1.152672217,0.59407125,0.25171761,-1.240779846,0.326816593,-0.086001716,0.566479775,-0.566479775
3697,2.081694013,0.063405058,1.619231499,-0.701465158,0.169809452,-1.437930445,-1.812340878,0.799916694,0.261009778,1.729785139,0.080376398,-1.765288089,1.765288089
3698,0.455632664,1.162189912,-1.947869649,-0.785062666,0.568693304,-0.762121055,-1.509311203,0.568748406,0.699031751,0.193200541,-0.418757944,-1.765288089,1.765288089
3699,-0.086387785,-0.30285656,0.150425144,0.489799339,-0.570974844,1.040037318,0.219740474,-0.233735796,-0.05186306,-0.875727875,0.163565455,0.566479775,-0.566479775
3700,1.849399534,-0.30285656,0.989743061,-0.837311109,-0.485499733,2.645084619,1.913141602,-0.091732419,-1.866525522,-0.474879719,-0.834703229,0.566479775,-0.566479775
3701,0.223338186,-0.608074576,-0.059404336,1.597466326,-0.172090993,-0.255264013,1.146654776,1.374535011,-1.053056143,-0.007223537,-1.167459457,0.566479775,-0.566479775
3702,-1.712449134,-0.424943767,0.570084102,-0.889559552,0.568693304,0.645815174,0.148439374,-0.871099791,0.636457184,-0.408071693,-0.335568887,0.566479775,-0.566479775
3703,-0.396113757,-0.608074576,0.220368304,1.597466326,-0.172090993,1.884799056,1.592286651,0.766892653,-0.427310466,-0.207647615,-0.834703229,0.566479775,-0.566479775
3704,0.145906693,-0.241812957,-0.688892773,-0.043134778,-0.086615881,0.138958132,1.146654776,-0.686165161,-0.552459602,-0.541687745,0.912266968,0.566479775,-0.566479775
3705,0.687927142,0.734884691,-0.059404336,-0.785062666,-0.115107585,1.096354767,1.200130601,-0.785237284,-1.178205278,-0.742111823,0.57951074,0.566479775,-0.566479775
3706,-1.015565699,-0.30285656,0.080481984,0.40620183,-0.542483141,1.546894361,1.592286651,0.089899808,0.261009778,-0.808919849,-0.751514172,0.566479775,-0.566479775
3707,1.46224207,-0.363900164,1.19957254,-0.722364535,0.084334341,-1.156343199,-0.065463926,0.370604158,-0.427310466,-0.474879719,-0.335568887,0.566479775,-0.566479775
3708,-0.550976742,0.30757947,0.220368304,-0.805962044,-0.200582696,-1.156343199,0.861450375,0.159250295,0.824180887,-0.140839589,-0.668325115,0.566479775,-0.566479775
3709,-0.473545249,2.901932599,-2.087755969,-0.576068895,0.454726489,-0.762121055,-1.455835378,0.271532035,2.263395943,2.397865399,1.494590367,-1.765288089,1.765288089
3710,0.0684752,-0.48598737,-0.059404336,-0.805962044,-0.45700803,0.476862827,1.021877851,-0.95035749,-0.177012196,-0.140839589,0.745888854,0.566479775,-0.566479775
3711,-0.396113757,0.734884691,-0.549006454,-0.785062666,0.597185008,-0.705803606,-1.455835378,0.040363746,1.074479157,0.460432645,0.080376398,-1.765288089,1.765288089
3712,-0.550976742,-1.157467003,0.010538824,-0.868660175,-0.570974844,-0.649486157,-0.707173827,-1.663676781,-0.239586763,-0.808919849,1.494590367,0.566479775,-0.566479775
3713,-0.860702713,-0.424943767,-0.129347495,2.349843903,-0.485499733,1.040037318,1.004052576,1.708077828,1.137053725,-0.541687745,-0.917892286,0.566479775,-0.566479775
3714,-0.628408235,1.833669546,-0.758835933,-0.764163289,0.711151822,-0.931073403,-1.509311203,0.730566208,2.325970511,0.861280801,-0.585136058,-1.765288089,1.765288089
3715,0.920221621,-0.363900164,0.570084102,0.719692487,-0.2290744,0.138958132,0.540595425,1.361325395,1.137053725,-0.474879719,-1.001081343,0.566479775,-0.566479775
3716,0.378201171,-0.363900164,0.220368304,2.057252623,-0.00114077,0.026323233,0.023662449,1.691565807,0.323584346,-0.207647615,-0.751514172,0.566479775,-0.566479775
3717,-0.705839728,-0.669118179,-0.688892773,-0.356625435,-0.485499733,0.364227928,0.005837174,-0.653141119,0.073286075,-0.207647615,0.163565455,0.566479775,-0.566479775
3718,-0.396113757,0.612797485,-0.059404336,-0.743263912,-0.741925067,0.589497725,-0.208066126,-1.544790232,0.448733481,0.594048697,1.744157539,0.566479775,-0.566479775
3719,0.0684752,-0.547030973,0.290311463,-0.701465158,-0.627958252,-0.029994216,1.093178951,-1.264085882,0.19843521,-0.875727875,1.161834139,0.566479775,-0.566479775
3720,0.0684752,-0.30285656,-0.199290655,-0.17898073,-0.77041677,-0.198946563,0.7010229,-0.521044955,-0.927907008,-1.811040239,0.080376398,0.566479775,-0.566479775
3721,2.00426252,-1.0964234,0.989743061,-0.764163289,-0.286057807,-0.42421636,0.255391025,0.393720987,-1.115630711,0.928088827,-0.751514172,0.566479775,-0.566479775
3722,-0.473545249,-1.0964234,0.150425144,-0.910458929,-0.542483141,0.589497725,-0.011988101,-1.577814273,-1.303354414,0.994896853,1.245023196,0.566479775,-0.566479775
3723,-0.086387785,-0.30285656,0.150425144,0.489799339,-0.570974844,1.040037318,0.219740474,-0.233735796,-0.05186306,-0.875727875,0.163565455,0.566479775,-0.566479775
3724,-0.473545249,0.979059103,-2.227642289,-0.764163289,0.169809452,-0.536851258,-1.562787028,-0.382343981,1.387351996,0.126392515,1.494590367,-1.765288089,1.765288089
3725,0.300769679,-0.974336194,0.989743061,0.99138439,-0.029632474,1.546894361,0.3445174,0.70084457,-0.489885034,-0.675303797,-0.501947001,0.566479775,-0.566479775
3726,-1.170428684,-0.730161782,-0.828779093,2.203548263,-0.343041215,0.589497725,-0.047638651,1.301882121,0.010711507,-0.474879719,-1.333837571,0.566479775,-0.566479775
3727,0.145906693,-0.48598737,-0.199290655,-0.367075124,-0.2290744,-0.931073403,-0.760649652,-1.049429614,-0.990481575,-0.541687745,0.745888854,0.566479775,-0.566479775
3728,-0.086387785,0.063405058,-0.339176975,-0.492471387,-0.627958252,-0.142629114,0.326692125,-1.643862356,0.261009778,-1.009343927,2.160102824,0.566479775,-0.566479775
3729,-1.247860177,-0.943814392,1.19957254,-0.910458929,-0.741925067,-0.142629114,0.023662449,-0.95035749,2.07567224,-0.541687745,-0.169190773,0.566479775,-0.566479775
3730,0.61049565,-0.608074576,1.129629381,0.280805567,-0.257566104,-0.987390852,0.326692125,0.489490707,0.073286075,1.128512905,-0.418757944,0.566479775,-0.566479775
3731,0.842790128,-1.157467003,0.500140943,-0.868660175,-0.029632474,0.082640682,0.540595425,-0.554068996,-0.86533244,-0.942535901,-0.002812659,0.566479775,-0.566479775
3732,0.378201171,-0.119725751,2.038890458,1.325774424,-0.428516326,1.997433954,1.289256976,1.07731864,-1.365928981,0.059584489,-1.001081343,0.566479775,-0.566479775
3733,-0.086387785,0.795928294,-0.199290655,1.952755738,-0.912875289,-0.480533809,0.469294325,0.165855103,-0.615034169,-0.341263667,1.245023196,0.566479775,-0.566479775
3734,-0.938134206,0.124448661,0.010538824,-0.910458929,-0.086615881,-0.255264013,1.021877851,-0.177594926,1.01190459,0.059584489,-1.417026628,0.566479775,-0.566479775
3735,-0.473545249,0.002361455,-0.549006454,-0.450672632,-0.627958252,-0.086311665,-0.297192501,-1.442415704,-0.740183305,-0.875727875,1.494590367,0.566479775,-0.566479775
3736,0.378201171,0.30757947,-0.129347495,-0.053584467,-0.542483141,-0.086311665,0.2732163,-0.12475646,1.01190459,-0.608495771,0.413132626,0.566479775,-0.566479775
3737,-0.628408235,-0.608074576,1.2695157,1.283975669,-0.257566104,1.659529259,1.699238301,0.634796488,-0.239586763,0.260008567,-1.001081343,0.566479775,-0.566479775
3738,0.842790128,2.291496568,-1.178494892,-0.764163289,0.939085452,-1.156343199,-1.134980427,0.70084457,0.073286075,1.596169087,-0.834703229,-1.765288089,1.765288089
3739,0.687927142,2.71880179,1.40940202,-0.722364535,1.879311674,0.364227928,0.66537235,0.733868612,-0.05186306,1.061704879,-1.001081343,-1.765288089,1.765288089
3740,0.687927142,2.352540171,-0.688892773,-0.680565781,0.454726489,-1.10002575,-1.331058453,0.667820529,0.886755454,0.126392515,-1.167459457,-1.765288089,1.765288089
3741,-0.628408235,-0.547030973,1.759117819,-0.931358306,0.169809452,-0.536851258,0.112788824,-0.758818051,-1.365928981,-0.875727875,-0.834703229,0.566479775,-0.566479775
3742,-0.628408235,-0.730161782,1.19957254,0.427101207,-0.058124178,0.645815174,0.6297218,0.040363746,0.323584346,-0.074031563,-0.335568887,0.566479775,-0.566479775
3743,-0.396113757,-0.608074576,-0.129347495,-0.335726058,-0.400024622,4.193814471,1.128829501,-0.920635853,-1.115630711,0.393624619,0.662699797,0.566479775,-0.566479775
3744,-1.247860177,-0.913292591,0.989743061,-0.910458929,-0.684941659,0.138958132,-0.011988101,-1.247573861,0.886755454,-0.207647615,-0.086001716,0.566479775,-0.566479775
3745,-0.473545249,0.002361455,-0.269233815,-0.868660175,-0.599466548,0.082640682,-0.457619976,-1.016405573,-0.740183305,-0.742111823,0.163565455,0.566479775,-0.566479775
3746,-0.163819278,-0.852248988,0.080481984,-0.158081352,-0.741925067,-0.311581462,-0.707173827,-0.8777046,-2.116823793,0.059584489,-0.002812659,0.566479775,-0.566479775
3747,0.300769679,0.30757947,-0.059404336,-0.659666404,0.739643526,-0.42421636,-0.796300202,1.163181148,1.887948537,0.794472775,-0.668325115,-1.765288089,1.765288089
3748,0.0684752,-0.852248988,-0.409120134,-0.805962044,-0.45700803,0.307910479,0.130614099,-0.758818051,0.761606319,-0.608495771,0.246754512,0.566479775,-0.566479775
3749,0.223338186,-0.211291156,0.430197783,-0.847760798,-0.257566104,-0.029994216,-0.368493601,-1.023010381,0.010711507,-0.074031563,0.829077911,0.566479775,-0.566479775
3750,-0.396113757,-0.669118179,0.709970422,1.200378161,-0.257566104,1.208989666,0.986227301,0.958432092,2.013097672,1.395745009,-0.086001716,0.566479775,-0.566479775
3751,-0.938134206,-0.363900164,-0.199290655,2.893227708,-0.143599289,0.307910479,1.039703126,1.463699923,-0.489885034,-0.207647615,-1.250648514,0.566479775,-0.566479775
3752,-0.163819278,-0.48598737,1.899004138,-0.847760798,-0.542483141,0.533180276,0.077138274,-0.95035749,0.761606319,-0.808919849,0.496321683,0.566479775,-0.566479775
3753,-0.241250771,-0.913292591,0.220368304,1.681063835,-0.513991437,1.040037318,0.041487724,0.258322418,-1.365928981,0.660856723,0.163565455,0.566479775,-0.566479775
3754,-0.163819278,0.612797485,-0.549006454,1.388472555,-0.00114077,2.110068852,1.681413026,0.826335927,-1.053056143,-0.207647615,-0.834703229,0.566479775,-0.566479775
3755,-0.473545249,-1.157467003,0.010538824,0.11361055,-0.656449956,1.60321181,0.219740474,-0.910728641,-0.177012196,1.195320931,1.328212253,0.566479775,-0.566479775
3756,0.223338186,-0.180769354,-0.549006454,0.343503699,-0.713433363,-0.142629114,0.45146905,-0.233735796,-0.364735899,-1.009343927,0.080376398,0.566479775,-0.566479775
3757,-0.628408235,-0.363900164,-0.199290655,-0.805962044,-0.115107585,0.195275581,0.201915199,-0.587093037,1.637650266,0.193200541,-0.002812659,0.566479775,-0.566479775
3758,2.623714462,4.153326461,0.779913582,-0.534270141,0.568693304,-0.255264013,-0.493270526,1.22922923,-0.86533244,0.260008567,-0.335568887,-1.765288089,1.765288089
3759,0.455632664,0.30757947,0.709970422,-0.722364535,0.853610341,-1.212660648,-1.687563953,0.192274336,1.074479157,0.861280801,0.912266968,-1.765288089,1.765288089
3760,2.546282969,0.30757947,0.989743061,-0.680565781,0.5402016,-0.931073403,-1.580612303,0.430047433,-0.990481575,2.063825269,0.745888854,-1.765288089,1.765288089
3761,-0.550976742,-0.852248988,-0.059404336,-0.701465158,-0.656449956,0.082640682,-0.368493601,-1.731376065,-1.616227252,0.527240671,1.245023196,0.566479775,-0.566479775
3762,0.533064157,3.32923782,-2.017812809,-0.764163289,0.055842637,-1.494247894,-1.919292528,0.832940735,0.886755454,-1.343384057,-1.167459457,-1.765288089,1.765288089
3763,4.327207303,1.681060538,2.388606257,0.071811796,0.76813523,-1.325295547,-1.313233178,2.484142796,-0.927907008,1.328936983,-0.418757944,-1.765288089,1.765288089
3764,-0.473545249,-1.0964234,1.759117819,-0.910458929,2.107245304,1.546894361,0.433643775,-0.653141119,-0.615034169,-0.942535901,-1.001081343,0.566479775,-0.566479775
3765,0.223338186,-0.241812957,0.010538824,-0.847760798,-0.684941659,0.026323233,0.80797455,-1.036219998,-1.678801819,-0.742111823,-0.002812659,0.566479775,-0.566479775
3766,1.229947592,-0.241812957,0.430197783,-0.659666404,0.112826044,-0.649486157,-0.778474927,0.248415206,1.074479157,1.262128957,1.078645082,-1.765288089,1.765288089
3767,0.765358635,0.063405058,0.570084102,0.176308682,-0.485499733,0.25159303,0.825799825,-0.355924748,-0.427310466,-1.276576031,1.161834139,0.566479775,-0.566479775
3768,-0.938134206,1.52845153,-2.227642289,-0.973157061,-0.542483141,-0.029994216,-0.368493601,-1.4391133,-0.740183305,-0.875727875,0.329943569,0.566479775,-0.566479775
3769,-1.712449134,0.368623073,1.2695157,-0.241678861,-0.286057807,-0.086311665,-0.635872727,-1.47874215,1.700224834,0.861280801,2.576048109,-1.765288089,1.765288089
3770,-0.628408235,-0.119725751,1.2695157,1.095881275,-0.257566104,1.490576911,1.610111926,0.70084457,-0.86533244,0.460432645,-0.917892286,0.566479775,-0.566479775
3771,-0.473545249,-0.791205385,1.968947298,-0.910458929,2.249703823,1.715846708,0.504944875,-0.653141119,-0.615034169,-0.942535901,-1.001081343,0.566479775,-0.566479775
3772,-0.78327122,-0.119725751,1.2695157,0.218107436,-0.2290744,1.715846708,1.253606426,0.040363746,-0.177012196,-0.541687745,-0.751514172,0.566479775,-0.566479775
3773,-0.008956293,-0.119725751,0.570084102,0.677893733,-0.513991437,0.814767522,0.683197625,0.330975309,-0.114437628,-0.408071693,-0.086001716,0.566479775,-0.566479775
3774,2.778577448,3.359759621,-0.129347495,-0.596968272,2.164228711,-1.325295547,-0.992378227,1.050899407,-1.428503549,4.335298152,-0.25237983,-1.765288089,1.765288089
3775,-0.78327122,0.124448661,-0.688892773,-0.043134778,-0.513991437,0.758450072,0.52277015,-0.937147874,0.010711507,-0.875727875,0.57951074,0.566479775,-0.566479775
3776,-0.318682264,-0.852248988,-0.269233815,1.492969441,-0.2290744,1.321624564,0.362342675,0.291346459,-0.177012196,-1.076151953,0.163565455,0.566479775,-0.566479775
3777,-1.32529167,-1.0964234,-0.409120134,-0.826861421,-0.684941659,0.25159303,-0.279367226,-1.293807519,1.324777428,1.596169087,1.245023196,0.566479775,-0.566479775
3778,-0.241250771,-0.669118179,0.080481984,1.534768195,-0.00114077,0.758450072,0.95057675,1.097133065,1.26220286,-0.742111823,-0.585136058,0.566479775,-0.566479775
3779,-0.938134206,-0.424943767,0.010538824,-0.387974501,-0.599466548,0.307910479,0.30886685,-0.834773346,0.073286075,-0.474879719,0.246754512,0.566479775,-0.566479775
3780,0.920221621,1.894713149,1.968947298,-0.701465158,1.594394637,-1.043708301,-0.457619976,0.865964777,-0.114437628,-0.074031563,-1.0842704,-1.765288089,1.765288089
3781,-0.473545249,-0.48598737,-0.059404336,-0.137181975,2.335178934,0.589497725,0.932751475,0.13943587,-0.114437628,-1.009343927,-1.001081343,0.566479775,-0.566479775
3782,0.223338186,-1.0964234,0.430197783,1.513868818,-0.371532919,2.250862475,0.8436251,0.786707078,-0.427310466,1.930209217,-0.086001716,0.566479775,-0.566479775
3783,0.0684752,-0.058682148,1.059686221,-0.701465158,0.597185008,-1.437930445,-1.865816703,0.370604158,0.699031751,-0.007223537,-0.169190773,-1.765288089,1.765288089
3784,-1.092997192,-0.608074576,-0.269233815,-0.847760798,-0.513991437,0.533180276,-0.707173827,-2.499185023,-0.740183305,-1.610616161,2.82561528,0.566479775,-0.566479775
3785,0.300769679,0.368623073,-0.339176975,-0.053584467,-0.741925067,0.082640682,-0.261541951,-0.976776723,0.010711507,0.594048697,1.494590367,0.566479775,-0.566479775
3786,-0.473545249,-0.241812957,-0.479063294,0.531598093,-0.570974844,-0.536851258,0.148439374,-0.34931994,-0.990481575,-1.009343927,0.246754512,0.566479775,-0.566479775
3787,0.997653114,-1.157467003,1.19957254,-0.826861421,-0.713433363,-0.762121055,0.112788824,-0.488020913,-1.178205278,-0.875727875,-0.169190773,0.566479775,-0.566479775
3788,0.378201171,-0.180769354,0.290311463,-0.241678861,-0.855891882,-0.874755953,-0.511095801,-1.042824806,-0.677608737,-0.341263667,1.245023196,0.566479775,-0.566479775
3789,-0.78327122,-0.608074576,-0.479063294,1.472070064,-0.029632474,0.92740242,0.326692125,0.958432092,0.511308048,-0.140839589,-1.250648514,0.566479775,-0.566479775
3790,-0.628408235,-0.547030973,0.010538824,0.009113665,-0.200582696,0.589497725,1.075353676,0.106411829,-0.177012196,0.994896853,-1.0842704,0.566479775,-0.566479775
3791,-0.705839728,-0.48598737,1.19957254,-0.826861421,-0.115107585,0.195275581,0.326692125,-0.752213243,-1.428503549,0.527240671,-0.585136058,0.566479775,-0.566479775
3792,0.455632664,2.9324544,-0.199290655,-0.241678861,0.76813523,-0.536851258,-0.921077127,0.575353214,-0.364735899,-0.007223537,-0.917892286,-1.765288089,1.765288089
